,stake,date,name,buy,sell,total
38,2929淘帝,110/07/08,新光-台中,30,78,-48
39,2929淘帝,110/07/08,臺銀-臺南,30,0,30
40,2929淘帝,110/07/08,元富-永和,1,41,-40
41,2929淘帝,110/07/08,永豐金-大園,42,12,30
42,2929淘帝,110/07/08,永豐金-鳳山,0,28,-28
43,2929淘帝,110/07/08,元富-三重,30,1,29
44,2929淘帝,110/07/08,元大-南崁,0,26,-26
45,2929淘帝,110/07/08,兆豐-桃鶯,29,0,29
46,2929淘帝,110/07/08,元大-花蓮,2,27,-25
47,2929淘帝,110/07/08,元大-承德,20,3,17
48,2929淘帝,110/07/08,元大-府城,0,24,-24
49,2929淘帝,110/07/08,新光-新竹,13,0,13
50,2929淘帝,110/07/08,新光,21,43,-22
51,2929淘帝,110/07/08,富邦-內湖,13,0,13
52,2929淘帝,110/07/08,臺銀-民權,0,20,-20
53,2929淘帝,110/07/08,國泰-板橋,13,1,12
54,2929淘帝,110/07/08,摩根大通,66,84,-18
55,2929淘帝,110/07/08,第一金-大稻埕,10,0,10
56,2929淘帝,110/07/08,凱基-台北,0,17,-17
57,2929淘帝,110/07/08,統一-汐止,10,0,10
58,2929淘帝,110/07/08,元大-博愛,6,23,-17
59,2929淘帝,110/07/08,元富-大裕,10,0,10
60,2929淘帝,110/07/08,永豐金-桃盛,0,16,-16
61,5410國眾,110/07/08,元大-新盛,15,0,15
